"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-23",,,,,,,,,,,,,,,,
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-24",,,,,,,,,,,,,,,,
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-25",,,,,,,,,,,,,,,,
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-26",,,,,,,,,,,,,,,,
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-27",,,,,,,,,,,,,,,,
"US1ILDP0034","WEST CHICAGO 2.7 N, IL US","41.9288","-88.2175","238.0","2016-03-28",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-08-29",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-08-30",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-08-31",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-01",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-02",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-03",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-04",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-05",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-06",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-07",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-08",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-09",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-10",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-11",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-12",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-13",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-14",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-15",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-16",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-17",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-18",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-19",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-20",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-21",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-22",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-23",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-24",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-25",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-26",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-27",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-28",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-29",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-09-30",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-01",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-04",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-05",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-06",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-07",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-08",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-09",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-10",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-11",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-12",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-13",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-14",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-15",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-16",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-17",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-18",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-19",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-20",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-21",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-22",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-23",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-24",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-25",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-26",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-27",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-28",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-30",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-10-31",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-01",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-02",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-03",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-04",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-05",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-06",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-07",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-08",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-09",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-10",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-11",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-12",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-13",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-14",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-15",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-16",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-17",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-18",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-19",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-20",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-21",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-22",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-23",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-24",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-25",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-26",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-27",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-28",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-29",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-11-30",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-01",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-02",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-04",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-05",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-06",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-07",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-08",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-09",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-10",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-11",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-12",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-13",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-14",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-15",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-16",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-17",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-18",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-19",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-20",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-21",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-22",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-23",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-24",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-25",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-26",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-27",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-28",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-29",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-30",,,,,,,,,,,,,,,,
"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","41.9715","-87.8033","197.5","2016-12-31",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-01",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-02",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-03",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-04",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-05",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-06",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-07",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-16",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-17",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-18",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-19",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-20",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-21",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-22",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-23",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-24",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-25",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-26",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-27",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-28",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-29",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-30",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-01-31",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-01",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-02",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-03",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-04",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-05",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-06",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-07",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-08",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-09",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-10",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-11",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-12",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-13",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-14",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-15",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-16",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-17",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-18",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-19",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-20",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-21",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-22",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-23",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-24",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-25",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-26",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-27",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-28",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-02-29",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-03",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-04",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-05",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-06",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-07",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-08",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-09",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-10",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-11",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-12",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-13",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-14",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-15",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-16",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-17",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-18",,,,,,,,,,,,,,,,
"US1ILCK0107","EVANSTON 1.4 N, IL US","42.0669","-87.6898","191.1","2016-03-19",,,,,,,,,,,,,,,,
