target,garden_didrain,ohare_didrain,tmpdiff,garden_prcp,garden_snfall,garden_sndpth,garden_maxtmp,garden_mintmp,garden_medtmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_maxtmp,ohare_mintmp,ohare_medtmp
0.040000000000000015,1,1,3.0,0.03,0.0,0.0,51.0,40.0,45.5,46.0,5.37,15.66,0.07,0.0,0.0,55,42,48.5
0.0,0,0,12.0,0.0,0.0,0.0,53.0,45.0,49.0,49.0,5.43,8.5,0.0,0.0,0.0,73,49,61.0
0.010000000000000007,1,1,1.5,0.07,0.0,0.0,65.0,49.0,57.0,55.0,5.53,13.65,0.06,0.0,0.0,64,47,55.5
0.0,0,0,6.0,0.0,0.0,0.0,67.0,40.0,53.5,49.0,5.61,9.84,0.0,0.0,0.0,54,41,47.5
0.0,0,0,1.5,0.0,0.0,0.0,58.0,43.0,50.5,51.0,5.81,8.05,0.0,0.0,0.0,60,44,52.0
0.0,0,0,7.5,0.0,0.0,0.0,59.0,46.0,52.5,53.0,5.95,9.4,0.0,0.0,0.0,71,49,60.0
0.0,0,0,4.0,0.0,0.0,0.0,71.0,53.0,62.0,61.0,6.19,11.41,0.0,0.0,0.0,75,57,66.0
0.4500000000000001,1,1,2.5,0.82,0.0,0.0,74.0,54.0,64.0,55.0,6.44,8.5,1.27,0.0,0.0,72,51,61.5
0.24,1,0,2.0,0.24,0.0,0.0,72.0,47.0,59.5,49.0,6.56,11.41,0.0,0.0,0.0,68,47,57.5
0.01,1,0,6.0,0.01,0.0,0.0,61.0,43.0,52.0,58.0,6.9,3.8,0.0,0.0,0.0,73,43,58.0
0.01,1,0,4.5,0.01,0.0,0.0,73.0,55.0,64.0,65.0,7.38,11.63,0.0,0.0,0.0,80,57,68.5
0.0,0,0,8.0,0.0,0.0,0.0,81.0,57.0,69.0,65.0,7.49,12.3,0.0,0.0,0.0,70,52,61.0
0.0,0,0,1.5,0.0,0.0,0.0,71.0,46.0,58.5,56.0,7.59,9.62,0.0,0.0,0.0,67,47,57.0
0.0,0,0,2.5,0.0,0.0,0.0,65.0,46.0,55.5,54.0,7.87,7.38,0.0,0.0,0.0,69,47,58.0
0.0,0,0,6.5,0.0,0.0,0.0,68.0,50.0,59.0,60.0,8.31,8.28,0.0,0.0,0.0,75,56,65.5
0.1,0,1,3.0,0.0,0.0,0.0,75.0,49.0,62.0,58.0,8.61,10.29,0.1,0.0,0.0,70,48,59.0
0.06000000000000001,1,1,2.0,0.07,0.0,0.0,72.0,48.0,60.0,61.0,9.02,8.5,0.01,0.0,0.0,68,48,58.0
0.01,1,0,0.5,0.01,0.0,0.0,70.0,44.0,57.0,60.0,9.49,4.47,0.0,0.0,0.0,70,43,56.5
0.0,0,0,2.0,0.0,0.0,0.0,72.0,44.0,58.0,61.0,10.19,5.14,0.0,0.0,0.0,74,46,60.0
0.0,0,0,1.5,0.0,0.0,0.0,70.0,45.0,57.5,62.0,10.69,6.93,0.0,0.0,0.0,72,46,59.0
0.0,0,0,5.5,0.0,0.0,0.0,70.0,49.0,59.5,65.0,10.95,8.5,0.0,0.0,0.0,80,50,65.0
0.01,0,1,2.0,0.0,0.0,0.0,75.0,53.0,64.0,61.0,11.27,9.4,0.01,0.0,0.0,76,56,66.0
0.03,1,0,5.0,0.03,0.0,0.0,71.0,52.0,61.5,60.0,11.75,6.71,0.0,0.0,0.0,73,60,66.5
0.39,0,1,6.5,0.0,0.0,0.0,74.0,56.0,65.0,67.0,12.31,10.29,0.39,0.0,0.0,86,57,71.5
0.42,1,1,2.5,0.43,0.0,0.0,85.0,65.0,75.0,75.0,12.63,11.63,0.01,0.0,0.0,87,68,77.5
0.0,0,0,0.5,0.0,0.0,0.0,90.0,64.0,77.0,76.0,12.83,11.63,0.0,0.0,0.0,89,66,77.5
0.02,0,1,1.0,0.0,0.0,0.0,90.0,65.0,77.5,77.0,13.46,6.93,0.02,0.0,0.0,92,61,76.5
0.24,0,1,3.5,0.0,0.0,0.0,95.0,67.0,81.0,80.0,14.42,6.49,0.24,0.0,0.0,89,66,77.5
0.0,0,0,2.0,0.0,0.0,0.0,93.0,64.0,78.5,74.0,15.33,5.82,0.0,0.0,0.0,89,64,76.5
0.02,0,1,1.5,0.0,0.0,0.0,87.0,65.0,76.0,79.0,16.2,6.71,0.02,0.0,0.0,88,67,77.5
0.27,1,0,0.5,0.27,0.0,0.0,91.0,68.0,79.5,78.0,16.53,10.29,0.0,0.0,0.0,88,72,80.0
0.0,0,0,5.5,0.0,0.0,0.0,89.0,72.0,80.5,74.0,16.48,7.38,0.0,0.0,0.0,80,70,75.0
0.02,0,1,4.0,0.0,0.0,0.0,82.0,66.0,74.0,80.0,16.6,6.71,0.02,0.0,0.0,89,67,78.0
0.01,0,1,4.5,0.0,0.0,0.0,88.0,68.0,78.0,76.0,16.23,14.76,0.01,0.0,0.0,80,67,73.5
0.0,0,0,9.5,0.0,0.0,0.0,83.0,64.0,73.5,69.0,15.51,12.3,0.0,0.0,0.0,70,58,64.0
0.03,1,0,5.0,0.03,0.0,0.0,70.0,52.0,61.0,63.0,15.04,9.62,0.0,0.0,0.0,79,53,66.0
0.0,0,0,3.0,0.0,0.0,0.0,78.0,49.0,63.5,63.0,15.0,8.95,0.0,0.0,0.0,70,51,60.5
0.0,0,0,3.0,0.0,0.0,0.0,69.0,49.0,59.0,60.0,15.18,8.28,0.0,0.0,0.0,71,53,62.0
0.0,0,0,4.5,0.0,0.0,0.0,71.0,50.0,60.5,61.0,15.49,4.7,0.0,0.0,0.0,78,52,65.0
0.0,0,0,4.0,0.0,0.0,0.0,77.0,53.0,65.0,71.0,15.92,5.82,0.0,0.0,0.0,86,52,69.0
0.0,0,0,2.5,0.0,0.0,0.0,84.0,60.0,72.0,79.0,16.32,8.95,0.0,0.0,0.0,89,60,74.5
0.0,0,0,2.5,0.0,0.0,0.0,89.0,60.0,74.5,71.0,16.68,7.61,0.0,0.0,0.0,85,59,72.0
0.0,0,0,8.0,0.0,0.0,0.0,80.0,57.0,68.5,72.0,17.01,8.72,0.0,0.0,0.0,93,60,76.5
0.0,0,0,1.5,0.0,0.0,0.0,97.0,72.0,84.5,81.0,17.32,10.29,0.0,0.0,0.0,96,76,86.0
0.0,0,0,4.5,0.0,0.0,0.0,100.0,69.0,84.5,79.0,17.81,7.38,0.0,0.0,0.0,91,69,80.0
0.0,0,0,5.5,0.0,0.0,0.0,86.0,66.0,76.0,75.0,18.51,7.83,0.0,0.0,0.0,93,70,81.5
0.0,0,0,5.0,0.0,0.0,0.0,86.0,67.0,76.5,86.0,19.04,5.82,0.0,0.0,0.0,95,68,81.5
0.0,0,0,0.5,0.0,0.0,0.0,97.0,72.0,84.5,82.0,19.3,8.05,0.0,0.0,0.0,94,76,85.0
0.02,0,1,1.5,0.0,0.0,0.0,94.0,72.0,83.0,75.0,19.21,8.05,0.02,0.0,0.0,90,73,81.5
0.0,1,1,4.0,0.02,0.0,0.0,83.0,72.0,77.5,76.0,18.82,10.96,0.02,0.0,0.0,91,72,81.5
0.0,0,0,12.0,0.0,0.0,0.0,94.0,68.0,81.0,63.0,18.45,11.18,0.0,0.0,0.0,76,62,69.0
0.0,0,0,2.0,0.0,0.0,0.0,77.0,56.0,66.5,64.0,18.24,6.26,0.0,0.0,0.0,75,54,64.5
0.0,0,0,7.0,0.0,0.0,0.0,72.0,54.0,63.0,67.0,18.4,6.93,0.0,0.0,0.0,86,54,70.0
0.09000000000000001,1,1,1.0,0.01,0.0,0.0,88.0,68.0,78.0,74.0,18.77,7.16,0.1,0.0,0.0,87,67,77.0
1.08,1,0,0.0,1.08,0.0,0.0,89.0,61.0,75.0,75.0,19.09,8.5,0.0,0.0,0.0,87,63,75.0
0.0,0,0,1.5,0.0,0.0,0.0,86.0,61.0,73.5,70.0,19.3,8.72,0.0,0.0,0.0,80,64,72.0
0.0,0,0,3.0,0.0,0.0,0.0,78.0,61.0,69.5,69.0,19.53,8.5,0.0,0.0,0.0,81,64,72.5
0.0,0,0,4.5,0.0,0.0,0.0,78.0,58.0,68.0,68.0,19.91,5.59,0.0,0.0,0.0,85,60,72.5
0.01,1,0,2.0,0.01,0.0,0.0,80.0,60.0,70.0,66.0,20.37,5.14,0.0,0.0,0.0,88,56,72.0
0.0,0,0,3.0,0.0,0.0,0.0,85.0,60.0,72.5,72.0,20.78,5.82,0.0,0.0,0.0,91,60,75.5
0.0,0,0,1.5,0.0,0.0,0.0,88.0,61.0,74.5,80.0,21.07,7.16,0.0,0.0,0.0,89,63,76.0
0.03,1,1,2.0,0.06,0.0,0.0,84.0,69.0,76.5,72.0,21.55,12.3,0.03,0.0,0.0,85,72,78.5
0.23,1,0,4.5,0.23,0.0,0.0,81.0,69.0,75.0,73.0,22.04,11.86,0.0,0.0,0.0,86,73,79.5
0.0,0,0,3.5,0.0,0.0,0.0,82.0,69.0,75.5,72.0,22.07,11.63,0.0,0.0,0.0,87,71,79.0
0.0,0,0,6.0,0.0,0.0,0.0,80.0,65.0,72.5,72.0,22.29,8.5,0.0,0.0,0.0,87,70,78.5
0.0,0,0,6.0,0.0,0.0,0.0,83.0,66.0,74.5,75.0,22.82,5.82,0.0,0.0,0.0,93,68,80.5
0.0,0,0,5.5,0.0,0.0,0.0,88.0,68.0,78.0,77.0,23.06,7.38,0.0,0.0,0.0,97,70,83.5
0.0,0,0,1.0,0.0,0.0,0.0,94.0,62.0,78.0,72.0,22.63,7.61,0.0,0.0,0.0,92,66,79.0
0.6,0,1,4.5,0.0,0.0,0.0,84.0,62.0,73.0,77.0,22.5,6.93,0.6,0.0,0.0,92,63,77.5
0.98,1,0,2.0,0.98,0.0,0.0,93.0,69.0,81.0,79.0,22.54,7.61,0.0,0.0,0.0,88,70,79.0
0.0,0,0,1.5,0.0,0.0,0.0,89.0,64.0,76.5,73.0,22.68,8.72,0.0,0.0,0.0,86,64,75.0
0.03,0,1,2.0,0.0,0.0,0.0,82.0,61.0,71.5,74.0,22.76,6.71,0.03,0.0,0.0,83,64,73.5
0.1,1,0,11.5,0.1,0.0,0.0,84.0,73.0,78.5,79.0,22.93,12.3,0.0,0.0,0.0,102,78,90.0
0.49,0,1,8.5,0.0,0.0,0.0,103.0,75.0,89.0,82.0,22.83,7.83,0.49,0.0,0.0,89,72,80.5
0.51,1,1,7.0,0.19,0.0,0.0,92.0,72.0,82.0,76.0,22.28,10.07,0.7,0.0,0.0,84,66,75.0
0.37,1,0,7.5,0.37,0.0,0.0,86.0,59.0,72.5,66.0,21.84,8.5,0.0,0.0,0.0,74,56,65.0
0.0,0,0,3.0,0.0,0.0,0.0,74.0,52.0,63.0,61.0,21.65,5.59,0.0,0.0,0.0,79,53,66.0
0.0,0,0,3.0,0.0,0.0,0.0,80.0,58.0,69.0,68.0,21.59,8.28,0.0,0.0,0.0,83,61,72.0
0.0,0,0,2.5,0.0,0.0,0.0,81.0,59.0,70.0,70.0,21.71,4.92,0.0,0.0,0.0,86,59,72.5
0.0,0,0,4.5,0.0,0.0,0.0,83.0,66.0,74.5,72.0,22.03,6.71,0.0,0.0,0.0,89,69,79.0
0.0,0,0,2.0,0.0,0.0,0.0,92.0,66.0,79.0,78.0,22.42,5.59,0.0,0.0,0.0,93,69,81.0
0.0,0,0,0.0,0.0,0.0,0.0,92.0,65.0,78.5,79.0,22.59,6.71,0.0,0.0,0.0,92,65,78.5
0.0,0,0,0.5,0.0,0.0,0.0,96.0,72.0,84.0,81.0,22.64,9.4,0.0,0.0,0.0,93,74,83.5
0.01,1,0,5.5,0.01,0.0,0.0,96.0,79.0,87.5,82.0,22.56,11.41,0.0,0.0,0.0,88,76,82.0
0.0,0,0,7.0,0.0,0.0,0.0,95.0,65.0,80.0,69.0,22.47,6.93,0.0,0.0,0.0,84,62,73.0
0.0,0,0,1.5,0.0,0.0,0.0,84.0,56.0,70.0,69.0,22.48,5.14,0.0,0.0,0.0,84,59,71.5
0.0,0,0,1.5,0.0,0.0,0.0,84.0,60.0,72.0,70.0,22.62,3.8,0.0,0.0,0.0,89,58,73.5
0.0,0,0,3.0,0.0,0.0,0.0,88.0,62.0,75.0,76.0,22.83,4.25,0.0,0.0,0.0,93,63,78.0
0.2,0,1,3.0,0.0,0.0,0.0,91.0,63.0,77.0,79.0,22.96,7.38,0.2,0.0,0.0,95,65,80.0
0.02,0,1,5.5,0.0,0.0,0.0,98.0,71.0,84.5,75.0,23.08,6.49,0.02,0.0,0.0,90,68,79.0
0.18,0,1,4.5,0.0,0.0,0.0,89.0,64.0,76.5,72.0,23.06,7.38,0.18,0.0,0.0,77,67,72.0
0.53,1,1,6.0,0.99,0.0,0.0,77.0,68.0,72.5,72.0,22.89,6.93,0.46,0.0,0.0,85,72,78.5
0.0,1,1,3.5,0.01,0.0,0.0,82.0,68.0,75.0,69.0,22.71,8.72,0.01,0.0,0.0,75,68,71.5
0.0,0,0,0.5,0.0,0.0,0.0,75.0,61.0,68.0,65.0,22.59,5.37,0.0,0.0,0.0,76,61,68.5
0.0,0,0,4.0,0.0,0.0,0.0,77.0,57.0,67.0,68.0,22.62,5.59,0.0,0.0,0.0,82,60,71.0
0.0,0,0,1.5,0.0,0.0,0.0,81.0,63.0,72.0,71.0,22.75,5.37,0.0,0.0,0.0,84,63,73.5
0.0,0,0,0.0,0.0,0.0,0.0,84.0,58.0,71.0,66.0,22.75,5.82,0.0,0.0,0.0,84,58,71.0
0.25,0,1,3.0,0.0,0.0,0.0,82.0,65.0,73.5,73.0,22.6,9.17,0.25,0.0,0.0,84,69,76.5
0.44,1,0,4.0,0.44,0.0,0.0,84.0,65.0,74.5,69.0,22.44,7.61,0.0,0.0,0.0,88,69,78.5
0.5300000000000001,1,1,0.0,0.82,0.0,0.0,87.0,68.0,77.5,73.0,22.36,8.5,1.35,0.0,0.0,86,69,77.5
0.0,0,0,0.0,0.0,0.0,0.0,87.0,60.0,73.5,66.0,22.21,9.17,0.0,0.0,0.0,82,65,73.5
0.0,0,0,3.5,0.0,0.0,0.0,82.0,59.0,70.5,65.0,21.88,8.72,0.0,0.0,0.0,73,61,67.0
0.0,0,0,1.0,0.0,0.0,0.0,72.0,57.0,64.5,63.0,21.64,9.84,0.0,0.0,0.0,73,58,65.5
0.0,0,0,0.0,0.0,0.0,0.0,74.0,59.0,66.5,66.0,21.56,9.17,0.0,0.0,0.0,76,57,66.5
0.0,0,0,3.0,0.0,0.0,0.0,76.0,62.0,69.0,68.0,21.58,7.38,0.0,0.0,0.0,81,63,72.0
0.0,0,0,5.0,0.0,0.0,0.0,77.0,62.0,69.5,70.0,21.59,3.36,0.0,0.0,0.0,83,66,74.5
0.05,1,0,1.0,0.05,0.0,0.0,83.0,66.0,74.5,70.0,21.73,7.83,0.0,0.0,0.0,84,67,75.5
0.0,0,0,2.0,0.0,0.0,0.0,84.0,62.0,73.0,65.0,21.78,6.04,0.0,0.0,0.0,86,64,75.0
0.0,0,0,1.0,0.0,0.0,0.0,84.0,61.0,72.5,69.0,21.86,3.13,0.0,0.0,0.0,85,62,73.5
0.0,0,0,0.0,0.0,0.0,0.0,82.0,59.0,70.5,72.0,21.78,9.84,0.0,0.0,0.0,80,61,70.5
0.0,0,0,2.5,0.0,0.0,0.0,77.0,60.0,68.5,65.0,21.54,7.83,0.0,0.0,0.0,80,62,71.0
0.0,0,0,7.5,0.0,0.0,0.0,77.0,59.0,68.0,67.0,21.45,7.83,0.0,0.0,0.0,85,66,75.5
0.0,0,0,2.5,0.0,0.0,0.0,84.0,55.0,69.5,63.0,21.37,9.4,0.0,0.0,0.0,83,61,72.0
0.0,0,0,1.0,0.0,0.0,0.0,83.0,53.0,68.0,61.0,21.3,6.26,0.0,0.0,0.0,80,58,69.0
0.0,0,0,3.0,0.0,0.0,0.0,78.0,56.0,67.0,63.0,21.33,4.25,0.0,0.0,0.0,84,56,70.0
0.0,0,0,3.0,0.0,0.0,0.0,81.0,58.0,69.5,69.0,21.39,7.16,0.0,0.0,0.0,87,58,72.5
0.0,0,0,0.5,0.0,0.0,0.0,86.0,62.0,74.0,70.0,21.46,5.14,0.0,0.0,0.0,87,60,73.5
0.07,0,1,3.5,0.0,0.0,0.0,84.0,64.0,74.0,70.0,21.46,4.47,0.07,0.0,0.0,88,67,77.5
0.12,1,0,4.5,0.12,0.0,0.0,89.0,64.0,76.5,69.0,21.35,7.83,0.0,0.0,0.0,80,64,72.0
0.0,0,0,6.0,0.0,0.0,0.0,77.0,59.0,68.0,64.0,21.38,6.26,0.0,0.0,0.0,87,61,74.0
0.0,0,0,6.0,0.0,0.0,0.0,84.0,63.0,73.5,71.0,21.56,8.72,0.0,0.0,0.0,92,67,79.5
0.0,0,0,0.0,0.0,0.0,0.0,88.0,71.0,79.5,73.0,21.68,7.61,0.0,0.0,0.0,90,69,79.5
0.0,0,0,0.5,0.0,0.0,0.0,92.0,67.0,79.5,75.0,21.66,8.05,0.0,0.0,0.0,90,68,79.0
0.01,0,1,1.0,0.0,0.0,0.0,91.0,72.0,81.5,75.0,21.56,10.07,0.01,0.0,0.0,94,71,82.5
0.010000000000000007,1,1,11.5,0.15,0.0,0.0,93.0,63.0,78.0,65.0,21.35,8.28,0.16,0.0,0.0,76,57,66.5
0.34,0,1,2.5,0.0,0.0,0.0,76.0,53.0,64.5,62.0,21.17,9.17,0.34,0.0,0.0,70,54,62.0
0.41,1,1,2.5,0.42,0.0,0.0,70.0,59.0,64.5,62.0,21.05,9.84,0.01,0.0,0.0,70,54,62.0
0.0,0,0,4.0,0.0,0.0,0.0,71.0,50.0,60.5,58.0,21.0,5.37,0.0,0.0,0.0,77,52,64.5
0.0,0,0,2.5,0.0,0.0,0.0,75.0,55.0,65.0,60.0,20.93,6.04,0.0,0.0,0.0,81,54,67.5
0.45,1,1,3.0,0.05,0.0,0.0,83.0,60.0,71.5,67.0,20.71,9.17,0.5,0.0,0.0,84,65,74.5
0.25,1,0,0.5,0.25,0.0,0.0,85.0,54.0,69.5,63.0,20.47,4.25,0.0,0.0,0.0,83,55,69.0
0.0,0,0,1.5,0.0,0.0,0.0,81.0,56.0,68.5,65.0,20.3,7.83,0.0,0.0,0.0,87,53,70.0
0.6,1,1,0.0,0.11,0.0,0.0,88.0,62.0,75.0,67.0,20.09,10.29,0.71,0.0,0.0,87,63,75.0
0.8,1,0,9.5,0.8,0.0,0.0,89.0,59.0,74.0,62.0,19.81,13.65,0.0,0.0,0.0,67,62,64.5
0.13,0,1,3.0,0.0,0.0,0.0,69.0,59.0,64.0,63.0,19.57,5.82,0.13,0.0,0.0,71,63,67.0
0.04,1,1,4.5,0.08,0.0,0.0,70.0,63.0,66.5,68.0,19.29,6.93,0.12,0.0,0.0,75,67,71.0
0.33,1,1,9.0,0.35,0.0,0.0,76.0,62.0,69.0,66.0,19.06,6.93,0.02,0.0,0.0,69,51,60.0
0.05,1,0,3.5,0.05,0.0,0.0,68.0,46.0,57.0,55.0,18.96,4.7,0.0,0.0,0.0,74,47,60.5
0.59,0,1,2.0,0.0,0.0,0.0,75.0,52.0,63.5,60.0,18.8,11.41,0.59,0.0,0.0,73,50,61.5
0.4,1,0,5.0,0.4,0.0,0.0,73.0,42.0,57.5,46.0,18.33,7.61,0.0,0.0,0.0,62,43,52.5
0.0,0,0,5.0,0.0,0.0,0.0,63.0,42.0,52.5,48.0,17.79,9.17,0.0,0.0,0.0,71,44,57.5
0.0,0,0,5.5,0.0,0.0,0.0,72.0,47.0,59.5,56.0,17.51,6.93,0.0,0.0,0.0,79,51,65.0
0.94,0,1,1.5,0.0,0.0,0.0,80.0,55.0,67.5,60.0,17.59,8.72,0.94,0.0,0.0,84,54,69.0
0.19,1,0,5.0,0.19,0.0,0.0,85.0,60.0,72.5,74.0,17.82,9.62,0.0,0.0,0.0,85,70,77.5
0.0,0,0,0.5,0.0,0.0,0.0,87.0,70.0,78.5,75.0,17.93,8.5,0.0,0.0,0.0,87,71,79.0
0.0,0,0,1.5,0.0,0.0,0.0,88.0,68.0,78.0,71.0,17.91,9.84,0.0,0.0,0.0,84,69,76.5
0.0,0,0,9.0,0.0,0.0,0.0,85.0,49.0,67.0,49.0,17.65,13.2,0.0,0.0,0.0,69,47,58.0
0.0,0,0,1.0,0.0,0.0,0.0,56.0,43.0,49.5,45.0,17.07,13.42,0.0,0.0,0.0,54,43,48.5
0.0,0,0,0.0,0.0,0.0,0.0,54.0,42.0,48.0,49.0,16.51,10.51,0.0,0.0,0.0,53,43,48.0
0.0,0,0,2.0,0.0,0.0,0.0,53.0,48.0,50.5,50.0,16.2,9.84,0.0,0.0,0.0,59,46,52.5
0.0,0,0,0.5,0.0,0.0,0.0,61.0,45.0,53.0,52.0,16.07,7.38,0.0,0.0,0.0,63,44,53.5
0.0,0,0,1.5,0.0,0.0,0.0,63.0,49.0,56.0,58.0,15.99,8.72,0.0,0.0,0.0,60,55,57.5
0.05,1,0,0.0,0.05,0.0,0.0,60.0,58.0,59.0,57.0,15.88,4.25,0.0,0.0,0.0,63,55,59.0
0.0,0,0,4.5,0.0,0.0,0.0,63.0,49.0,56.0,53.0,15.81,4.92,0.0,0.0,0.0,72,49,60.5
0.0,0,0,1.5,0.0,0.0,0.0,73.0,48.0,60.5,51.0,15.78,7.83,0.0,0.0,0.0,76,48,62.0
0.0,0,0,3.5,0.0,0.0,0.0,75.0,47.0,61.0,50.0,15.65,10.74,0.0,0.0,0.0,67,48,57.5
0.0,0,0,1.0,0.0,0.0,0.0,68.0,38.0,53.0,41.0,15.44,7.16,0.0,0.0,0.0,63,41,52.0
0.05,0,1,8.5,0.0,0.0,0.0,61.0,38.0,49.5,52.0,15.2,8.5,0.05,0.0,0.0,75,41,58.0
0.09,1,0,0.5,0.09,0.0,0.0,72.0,43.0,57.5,52.0,15.08,6.93,0.0,0.0,0.0,73,43,58.0
0.0,0,0,1.5,0.0,0.0,0.0,71.0,43.0,57.0,52.0,14.87,11.63,0.0,0.0,0.0,64,47,55.5
0.0,0,0,0.5,0.0,0.0,0.0,55.0,47.0,51.0,51.0,14.53,9.84,0.0,0.0,0.0,56,45,50.5
0.0,0,0,1.0,0.0,0.0,0.0,56.0,47.0,51.5,50.0,14.23,9.4,0.0,0.0,0.0,58,47,52.5
0.08,0,1,7.0,0.0,0.0,0.0,61.0,45.0,53.0,57.0,14.14,6.26,0.08,0.0,0.0,54,38,46.0
0.18,0,1,3.5,0.0,0.0,0.0,57.0,30.0,43.5,35.0,13.93,8.5,0.18,0.0,0.0,48,32,40.0
0.24,1,1,2.5,0.25,0.0,0.0,51.0,35.0,43.0,41.0,13.54,12.3,0.01,0.0,0.0,51,40,45.5
0.23,1,1,1.0,0.27,0.0,0.0,52.0,39.0,45.5,42.0,13.14,10.51,0.04,0.0,0.0,51,38,44.5
0.02,1,0,0.5,0.02,0.0,0.0,51.0,35.0,43.0,35.0,12.87,7.61,0.0,0.0,0.0,52,35,43.5
0.05,1,0,0.5,0.05,0.0,0.0,54.0,35.0,44.5,40.0,12.69,5.37,0.0,0.0,0.0,54,34,44.0
0.0,0,0,2.0,0.0,0.0,0.0,54.0,30.0,42.0,35.0,12.65,4.25,0.0,0.0,0.0,57,31,44.0
0.0,0,0,0.5,0.0,0.0,0.0,57.0,31.0,44.0,35.0,12.62,6.71,0.0,0.0,0.0,61,28,44.5
0.0,0,0,6.5,0.0,0.0,0.0,61.0,34.0,47.5,48.0,12.56,11.63,0.0,0.0,0.0,65,43,54.0
0.09,0,1,3.0,0.0,0.0,0.0,65.0,48.0,56.5,57.0,12.43,6.71,0.09,0.0,0.0,57,50,53.5
0.09,1,0,0.0,0.09,0.0,0.0,57.0,38.0,47.5,47.0,12.26,7.16,0.0,0.0,0.0,56,39,47.5
0.0,0,0,6.5,0.0,0.0,0.0,56.0,35.0,45.5,45.0,12.17,11.18,0.0,0.0,0.0,66,38,52.0
0.0,0,0,6.0,0.0,0.0,0.0,66.0,45.0,55.5,57.0,12.09,13.42,0.0,0.0,0.0,70,53,61.5
0.0,0,0,2.5,0.0,0.0,0.0,70.0,54.0,62.0,59.0,11.91,9.4,0.0,0.0,0.0,70,49,59.5
0.3,0,1,4.5,0.0,0.0,0.0,71.0,46.0,58.5,54.0,11.65,8.5,0.3,0.0,0.0,62,46,54.0
0.25999999999999995,1,1,2.0,0.72,0.0,0.0,61.0,44.0,52.5,44.0,11.39,10.96,0.46,0.0,0.0,61,40,50.5
0.03,1,0,3.5,0.03,0.0,0.0,52.0,39.0,45.5,50.0,11.25,8.05,0.0,0.0,0.0,62,36,49.0
0.08,0,1,1.0,0.0,0.0,0.0,63.0,44.0,53.5,55.0,11.08,7.61,0.08,0.0,0.0,62,47,54.5
0.14,1,0,3.5,0.14,0.0,0.0,65.0,49.0,57.0,55.0,10.83,17.9,0.0,0.0,0.0,66,41,53.5
0.0,0,0,4.5,0.0,0.0,0.0,55.0,31.0,43.0,36.0,10.56,7.38,0.0,0.0,0.0,48,29,38.5
0.0,0,0,5.5,0.0,0.0,0.0,49.0,34.0,41.5,44.0,10.46,8.28,0.0,0.0,0.0,60,34,47.0
0.31,0,1,2.5,0.0,0.0,0.0,60.0,43.0,51.5,53.0,10.41,14.32,0.31,0.0,0.0,65,43,54.0
0.35,1,0,7.0,0.35,0.0,0.0,64.0,47.0,55.5,48.0,10.19,20.13,0.0,0.0,0.0,61,36,48.5
0.1,0,1,2.5,0.0,0.0,0.0,52.0,30.0,41.0,41.0,9.96,7.38,0.1,0.0,0.0,49,28,38.5
0.06,1,1,1.5,0.18,0.0,0.0,50.0,39.0,44.5,45.0,9.81,13.65,0.12,0.0,0.0,55,37,46.0
0.13,1,0,13.0,0.13,0.0,0.0,54.0,30.0,42.0,30.0,9.52,21.25,0.0,0.1,0.0,37,21,29.0
0.0,0,0,1.0,0.0,0.0,0.0,31.0,14.0,22.5,18.0,9.1,9.4,0.0,0.0,0.0,28,15,21.5
0.0,0,0,6.0,0.0,0.0,0.0,30.0,17.0,23.5,30.0,8.75,9.4,0.0,0.0,0.0,38,21,29.5
0.0,0,0,7.5,0.0,0.0,0.0,41.0,29.0,35.0,40.0,8.56,9.62,0.0,0.0,0.0,53,32,42.5
0.0,0,0,2.0,0.0,0.0,0.0,53.0,28.0,40.5,40.0,8.48,7.83,0.0,0.0,0.0,45,32,38.5
0.0,0,0,2.0,0.0,0.0,0.0,45.0,35.0,40.0,39.0,8.31,14.09,0.0,0.0,0.0,49,35,42.0
0.0,0,0,7.5,0.0,0.0,0.0,49.0,29.0,39.0,32.0,7.95,9.4,0.0,0.0,0.0,39,24,31.5
0.01999999999999999,1,1,6.0,0.07,0.1,1.0,39.0,23.0,31.0,35.0,7.7,14.09,0.09,1.0,0.0,44,30,37.0
0.0,0,0,1.5,0.0,0.0,0.0,44.0,16.0,30.0,17.0,7.44,20.13,0.0,0.0,0.0,41,16,28.5
0.06,0,1,4.0,0.0,0.0,0.0,20.0,12.0,16.0,16.0,7.24,8.28,0.06,0.7,1.0,27,13,20.0
0.06,1,0,9.5,0.06,0.6,1.0,30.0,15.0,22.5,30.0,7.12,6.49,0.0,0.0,1.0,46,18,32.0
0.09,1,1,8.0,0.22,0.0,0.0,49.0,30.0,39.5,49.0,7.05,11.41,0.13,0.0,0.0,55,40,47.5
0.08999999999999997,1,1,0.5,0.56,0.0,0.0,55.0,46.0,50.5,54.0,6.96,17.9,0.65,0.0,0.0,61,39,50.0
0.0,1,1,14.0,0.01,0.0,0.0,62.0,31.0,46.5,31.0,6.78,15.88,0.01,0.1,0.0,39,26,32.5
0.0,0,0,4.5,0.0,0.0,0.0,31.0,25.0,28.0,26.0,6.25,6.93,0.0,0.0,0.0,27,20,23.5
