"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-21",,,"7.83"," 2027"," 2026","0.09","0.0","0.0","72","81","63",,,"  160","  150",,"0.0",,"19.9","23.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-22",,,"8.05"," 1709"," 1705","1.32","0.0","0.0","77","86","68","    0",,"  320","  250",,"0.0",,"30.0","40.0",,"    1",,"    1",,,,,"    1",,"    1","    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-23",,,"7.61"," 1835"," 1938","0.16","0.0","0.0","72","74","69",,,"   50","   40",,"0.0",,"13.0","23.0",,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-24",,,"7.61"," 1450"," 1003","0.43","0.0","0.0","74","80","67",,,"   70","   80",,"0.0",,"14.1","25.9",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-25",,,"8.72"," 1448"," 1133","1.63","0.0","0.0","74","79","69",,,"  190","  160",,"0.0",,"17.9","23.9",,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-26",,,"7.16"," 0635"," 1735","0.00","0.0","0.0","75","84","66",,,"  360","   10",,"0.0",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-27",,,"7.38"," 1954"," 1953","0.45","0.0","0.0","74","84","64",,,"  300","  310",,"0.0",,"21.0","23.9",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-28",,,"7.61"," 1058"," 1145","0.00","0.0","0.0","68","78","58",,,"   50","   60",,"0.0",,"15.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-29",,,"5.59"," 1703"," 1700","0.00","0.0","0.0","69","82","56","    0",,"  100","   80",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-30",,,"8.50"," 2103"," 2102","4.31","0.0","0.0","77","85","68",,,"  170","  170",,"0.0",,"17.9","21.9",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-31",,,"9.84"," 1634"," 1718","0.00","0.0","0.0","68","75","61",,,"   40","   40",,"0.0",,"21.0","29.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-01",,,"6.49"," 1519"," 1131","0.00","0.0","0.0","60","67","52",,,"  110","   70",,"0.0",,"14.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-02",,,"4.47"," 1255"," 1256","0.00","0.0","0.0","64","78","49",,,"  260","  270",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-03",,,"8.50"," 1759"," 1753","0.00","0.0","0.0","74","85","62","    0",,"  340","  320",,"0.0",,"19.9","25.1",,,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-04",,,"9.17"," 0835"," 1146","0.00","0.0","0.0","67","75","58",,,"   50","   40",,"0.0",,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-05",,,"6.93"," 1339"," 1651","0.00","0.0","0.0","66","78","54","    0",,"   90","   70",,"0.0",,"15.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-06",,,"9.40"," 1849"," 1848","0.98","0.0","0.0","73","85","61",,,"  210","  210",,"0.0",,"36.0","48.1",,"    1",,"    1",,,,,,,"    1","    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-07",,,"13.42"," 1558"," 1559","0.01","0.0","0.0","78","87","68",,,"  170","  180",,"0.0",,"23.9","29.1",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-08",,,"11.86"," 1253"," 1616","0.00","0.0","0.0","72","81","63","    0",,"  230","  270",,"0.0",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-09",,,"7.38"," 1327"," 1326","0.32","0.0","0.0","64","72","55",,,"  310","  310",,"0.0",,"29.1","36.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-10",,,"8.50"," 1507"," 1235","0.00","0.0","0.0","65","77","53","    0",,"  280","  270",,"0.0",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-11",,,"3.58"," 2340"," 1422","0.00","0.0","0.0","64","78","50","    0",,"  190","  170",,"0.0",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-12",,,"6.93"," 1422"," 1420","0.00","0.0","0.0","69","82","56","    0",,"  260","  250",,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-13",,,"13.65"," 1217"," 1153","0.00","0.0","0.0","63","68","57",,,"   60","   50",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-14",,,"10.29"," 1523"," 1547","0.00","0.0","0.0","59","63","54",,,"   70","   70",,"0.0",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-15",,,"6.04"," 1429"," 1552","0.00","0.0","0.0","58","66","50",,,"  110","   50",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-16",,,"3.80"," 1530"," 1604","0.00","0.0","0.0","60","71","48",,,"  100","   80",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-17",,,"6.04"," 2140"," 1727","0.32","0.0","0.0","59","65","52","    0",,"  130","   50",,"0.0",,"12.1","21.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-18",,,"8.50"," 2350"," 2008","0.72","0.0","0.0","62","69","55",,,"  110","   60",,"0.0",,"17.0","28.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-19",,,"10.74"," 1527"," 1532","1.72","0.0","0.0","62","67","57",,,"  310","  310",,"0.0",,"21.0","28.0",,"    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-20",,,"7.61"," 1041"," 1045","1.33","0.0","0.0","63","73","53",,,"  300","  300",,"0.0",,"17.0","21.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-21",,,"6.49"," 1110"," 1118","0.05","0.0","0.0","62","68","55",,,"  320","  310",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-22",,,"4.25"," 1428"," 1427","0.00","0.0","0.0","63","74","51","    0",,"  220","  210",,"0.0",,"12.1","16.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-23",,,"9.84"," 1653"," 1355","0.60","0.0","0.0","58","66","50",,,"   10","   30",,"0.0",,"23.9","30.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-24",,,"15.43"," 0712"," 0951","0.00","0.0","0.0","50","55","45","    0",,"  340","   20",,"0.0",,"23.9","30.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-25",,,"12.75"," 1408"," 1136","0.00","0.0","0.0","49","58","40",,,"  320","   20",,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-26",,,"11.63"," 1155"," 1410","0.00","0.0","0.0","60","69","50",,,"  310","  320",,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-27",,,"8.05"," 0835"," 1120","0.00","0.0","0.0","54","62","45",,,"   10","   10",,"0.0",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-28",,,"9.17"," 0954"," 1105","0.00","0.0","0.0","54","56","52",,,"   30","  360",,"0.0",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-29",,,"5.37"," 1619"," 1417","0.00","0.0","0.0","56","65","46",,,"   60","   60",,"0.0",,"13.0","23.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-30",,,"2.46"," 1846"," 1108","0.00","0.0","0.0","58","71","44",,,"  150","  270",,"0.0",,"8.9","14.1",,"    1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-01",,,"6.93"," 1519"," 1500","0.00","0.0","0.0","64","78","49","    0",,"  230","  210",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-02",,,"6.93"," 1517"," 1516","0.00","0.0","0.0","64","80","48","    0",,"  230","  240",,"0.0",,"16.1","21.9",,"    1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-03",,,"13.65"," 1337"," 1401","0.00","0.0","0.0","66","78","53","    0",,"  250","  240",,"0.0",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-04",,,"5.37"," 1457"," 1533","0.88","0.0","0.0","54","62","47",,,"  330","   30",,"0.0",,"15.0","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-05",,,"7.16"," 1358"," 1305","0.16","0.0","0.0","46","51","41",,,"  330","   30",,"0.0",,"17.0","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-06",,,"8.72"," 1337"," 1344","0.00","0.0","0.0","40","50","30",,,"  300","  290",,"0.0",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-07",,,"5.59"," 2303"," 2049","0.00","0.0","0.0","41","52","29",,,"  110","   80",,"0.0",,"12.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-08",,,"11.86"," 1326"," 1324","0.00","0.0","0.0","52","65","39",,,"  180","  180",,"0.0",,"23.0","30.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-09",,,"14.76"," 1625"," 1435","0.00","0.0","0.0","65","73","56","    0",,"  190","  170",,"0.0",,"23.0","29.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-10",,,"14.32"," 1051"," 1048","0.22","0.0","0.0","60","65","55","    0",,"  210","  190",,"0.0",,"23.0","33.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-11",,,"6.49"," 2350"," 2044","0.01","0.0","0.0","58","64","51",,,"   50","   60",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-12",,,"8.50"," 0618"," 0618","0.75","0.0","0.0","52","61","51",,,"  330","  340",,"0.0",,"21.0","23.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-13",,,"6.93"," 1611"," 1537","3.79","0.0","0.0","60","65","55",,,"  320","  330",,"0.0",,"21.0","23.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-14",,,"9.62"," 1333"," 1333","0.10","0.0","0.0","53","60","46",,,"  240","  250",,"0.0",,"21.9","38.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-15",,,"9.40"," 1351"," 1347","0.04","0.0","0.0","47","52","42","    0",,"  260","  270",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-16",,,"15.66"," 1124"," 1157","0.04","0.0","0.0","45","52","38",,,"  320","  320",,"0.0",,"31.1","38.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-17",,,"7.61"," 0054"," 0956","0.00","0.0","0.0","42","51","33","    0",,"  310","   10",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-18",,,"11.41"," 1052"," 1053","0.00","0.0","0.0","51","64","38",,,"  210","  210",,"0.0",,"30.0","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-19",,,"6.93"," 1322"," 1459","0.00","0.0","0.0","53","60","46",,,"  260","  260",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-20",,,"7.38"," 1345"," 1358","0.00","0.0","0.0","56","68","44",,,"  240","  210",,"0.0",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-21",,,"6.49"," 1004"," 1633","0.00","0.0","0.0","59","67","51",,,"  340","   60",,"0.0",,"14.1","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-22",,,"8.05"," 1629"," 1650","0.58","0.0","0.0","56","62","49","    0",,"  110","   90",,"0.0",,"17.0","21.9",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-23",,,"7.61"," 0053"," 0803","0.70","0.0","0.0","62","65","58",,,"  320","  280",,"0.0",,"17.0","21.9",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-24",,,"13.20"," 1306"," 1306","1.24","0.0","0.0","52","63","40","    0",,"  310","  310",,"0.0",,"33.1","42.9",,"    1",,"    1","    1","    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-25",,,"24.16"," 1224"," 1408","0.00","0.0","0.0","38","40","35",,,"  260","  280",,"0.0",,"36.0","48.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-26",,,"17.90"," 1344"," 1327","0.00","0.0","0.0","39","41","36",,,"  300","  300",,"0.0",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-27",,,"8.72"," 0545"," 0545","0.00","0.0","0.0","38","45","30",,,"  320","  320",,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-28",,,"12.75"," 1920"," 1920","0.00","0.0","0.0","43","54","32",,,"  190","  190",,"0.0",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-29",,,"10.51"," 1542"," 1721","0.00","0.0","0.0","52","60","43",,,"   20","   20",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-30",,,"10.51"," 0947"," 0951","0.03","0.0","0.0","50","52","47",,,"  110","  100",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-31",,,"15.43"," 2233"," 2223","0.00","0.0","0.0","59","68","50",,,"  200","  190",,"0.0",,"28.0","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-01",,,"16.33"," 0236",,"0.01","0.0","0.0","62","66","58","    0",,"  200","  210",,"0.0",,"25.9","34.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-02",,,"10.74"," 1240"," 1238","0.00","0.0","0.0","56","66","46",,,"  280","  270",,"0.0",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-03",,,"5.82"," 1423"," 1422","0.00","0.0","0.0","51","66","35",,,"  250","  260",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-04",,,"6.04"," 1123"," 1239","0.00","0.0","0.0","49","61","36",,,"   30","   60",,"0.0",,"14.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-05",,,"2.91"," 0811"," 0811","0.00","0.0","0.0","43","56","30",,,"  150","  150",,"0.0",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-06",,,"8.50"," 1425"," 1020","0.00","0.0","0.0","48","62","33",,,"  210","  240",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-07",,,"5.14"," 2326",,"0.00","0.0","0.0","56","68","44","    0",,"  210","  200",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-08",,,"12.53"," 1303"," 1302","0.00","0.0","0.0","45","59","31",,,"  340","  330",,"0.0",,"28.0","34.9",,,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-09",,,"9.84"," 1135",,"0.00","0.0","0.0","41","52","27","    0",,"  230","  240",,"0.0",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-10",,,"13.87"," 1349"," 0221","0.00","0.0","0.0","49","59","39",,,"  320","  250",,"0.0",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-11",,,"5.82"," 0036"," 0036","0.00","0.0","0.0","43","51","34",,,"   40","   30",,"0.0",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-12",,,"6.04"," 1111"," 1049","0.00","0.0","0.0","42","56","28","    0",,"  200","  210",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-13",,,"10.74"," 1048"," 1047","0.02","0.0","0.0","52","63","40",,,"  210","  220",,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-14",,,"7.83"," 2314"," 2311","0.06","0.0","0.0","57","62","51","    0",,"  220","  220",,"0.0",,"16.1","21.9",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-15",,,"9.17"," 1316"," 1139","0.00","0.0","0.0","61","68","54","    0",,"  240","  260",,"0.0",,"16.1","21.0",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-16",,,"5.59"," 1458"," 1633","0.00","0.0","0.0","50","60","40","    0",,"   50","   50",,"0.0",,"14.1","23.9",,"    1","    1",,,,,,"    1",,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-17",,,"3.36"," 2358"," 2357","0.00","0.0","0.0","52","66","38",,,"  200","  200",,"0.0",,"10.1","12.1",,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-18",,,"6.71"," 2131"," 2216","0.12","0.0","0.0","56","63","48",,,"  220","  220",,"0.0",,"15.0","17.9",,"    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-19",,,"13.42"," 0538"," 0537","0.07","0.0","0.0","46","56","35",,,"  330","  330",,"0.0",,"29.1","33.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-20",,,"8.95"," 1932"," 1941","0.00","0.0","0.0","36","43","28",,,"  200","  190",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-21",,,"9.62"," 0123",,"0.00","0.0","0.0","44","53","35","    0",,"  210","  210",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-22",,,"10.74"," 2011",,"0.00","0.0","0.0","48","57","39","    0",,"  200","  200",,"0.0",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-23",,,"11.86"," 1347"," 1347","0.02","0.0","0.0","52","59","44",,,"  150","  150",,"0.0",,"21.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-24",,,"17.67"," 1155"," 1157","0.31","0.0","0.0","57","64","49",,,"  150","  140",,"0.0",,"31.1","36.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-25",,,"14.54"," 1513"," 1512","0.13","0.0","0.0","46","49","42",,,"  260","  260",,"0.0",,"25.9","33.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-26",,,"8.95"," 1832"," 1316","0.03","0.0","0.0","43","50","36","    0",,"  100","  100",,"0.0",,"21.0","28.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-27",,,"10.96"," 1052"," 1052","0.00","0.0","0.0","44","52","36",,,"  240","  240",,"0.0",,"21.0","25.1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-28",,,"5.59"," 0046"," 1654","0.12","0.0","0.0","39","42","35","    0",,"  250","   60",,"0.0",,"10.1","21.9",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-29",,,"10.29"," 2313"," 2149","0.09","0.0","0.0","42","45","39",,,"   70","   80",,"0.0",,"17.9","29.1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-30",,,"10.96"," 2051"," 2050","0.24","0.0","0.0","45","48","41","    0",,"  230","  230",,"0.0",,"19.9","23.9",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-01",,,"8.72"," 0145"," 0131","0.00","0.0",,"36","42","30",,,"  250","  250",,"0.0",,"17.9","25.1",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-02",,,"9.17"," 2311"," 2000","0.00","0.0",,"39","52","26",,,"  210","  190",,"0.0",,"19.9","25.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,"    1",,
